sampler,nfe,err_l2
ddim_quad,120,1.868705711378127
ddim_quad,120,0.9528002267981073
ddim_quad,120,0.8641733557567651
ddim_quad,120,1.3033411279651903
ddim_quad,120,0.7126664309875061
ddim_quad,120,0.6043277385513357
ddim_quad,120,1.585006265401528
ddim_quad,120,0.9010096229748107
ddim_quad,120,1.8076406506144502
ddim_quad,120,1.5284082446233447
ddim_quad,120,2.1909374620196713
ddim_quad,120,0.45722603253230004
ddim_quad,120,1.5873585126523322
ddim_quad,120,0.935896822732144
ddim_quad,120,1.5281942367091783
ddim_quad,120,0.5858630638515812
ddim_quad,120,1.1214381212086721
ddim_quad,120,1.3410328225332953
ddim_quad,120,0.964933832251779
ddim_quad,120,1.7860630210362163
ddim_quad,120,1.3050277005006456
ddim_quad,120,0.6087596537607441
ddim_quad,120,0.7121780059235938
ddim_quad,120,0.5664167037030391
ddim_quad,120,1.2453710822488147
ddim_quad,120,1.1806987919342014
ddim_quad,120,0.931642351838969
ddim_quad,120,1.1498277479473245
ddim_quad,120,0.4190592047531582
ddim_quad,120,0.75343356637485
ddim_quad,120,0.5060187933259018
ddim_quad,120,0.8139105604310162
ddim_quad,120,1.3163648507518635
ddim_quad,120,1.4454472124597273
ddim_quad,120,1.139987758213468
ddim_quad,120,1.5848807787246157
ddim_quad,120,1.1676045785483626
ddim_quad,120,0.701795395390034
ddim_quad,120,1.4335957962896135
ddim_quad,120,1.0112570816891542
ddim_quad,120,0.6310938165610186
ddim_quad,120,0.8958845665045574
ddim_quad,120,0.884695880520802
ddim_quad,120,1.9808830637871453
ddim_quad,120,0.5167065941351701
ddim_quad,120,0.4051789770758967
ddim_quad,120,1.1165623965593634
ddim_quad,120,1.0821972208307338
ddim_quad,120,0.5734214644909285
ddim_quad,120,1.3485257370894213
ddim_quad,120,2.740464534964249
ddim_quad,120,0.9013334348719338
ddim_quad,120,0.9066769883682377
ddim_quad,120,1.0212197158860385
ddim_quad,120,0.5729769302642964
ddim_quad,120,1.1579247290223913
dpm1,10,7.1601791556397885
dpm1,10,7.824073296899887
dpm1,10,6.3069807195856855
dpm1,10,5.4268000947469055
dpm1,10,18.606912445443648
dpm1,10,12.21782571590463
dpm1,10,8.250604744017089
dpm1,10,11.145496206667778
dpm1,10,9.536344125586036
dpm1,10,9.858291759801187
dpm1,10,11.9901013652331
dpm1,10,10.601600926788134
dpm1,10,6.487008236488436
dpm1,10,6.39413118929456
dpm1,10,13.53364170455791
dpm1,10,10.270297769053355
dpm1,10,14.403788855693227
dpm1,10,11.441129809943774
dpm1,10,14.426209221032888
dpm1,10,5.201586155986813
dpm1,10,13.18701764445898
dpm1,10,9.703604858400135
dpm1,10,9.983940802693716
dpm1,10,7.980616562622443
dpm1,10,10.2080787337535
dpm1,10,12.468881526421614
dpm1,10,10.518778987392544
dpm1,10,7.24629811794595
dpm1,10,11.858270538557834
dpm1,10,8.092158114822638
dpm1,10,8.918151524214691
dpm1,10,4.810821214061826
dpm1,10,11.228625405791655
dpm1,10,11.33472655863678
dpm1,10,7.99409373728472
dpm1,10,10.893277987308046
dpm1,10,3.941841053373725
dpm1,10,8.017146292506805
dpm1,10,2.755538585572071
dpm1,10,9.243104710252098
dpm1,10,8.47809933729329
dpm1,10,12.229542029040994
dpm1,10,10.529449259599316
dpm1,10,13.859810978100327
dpm1,10,10.897399261412822
dpm1,10,7.252770516814058
dpm1,10,12.437055865580191
dpm1,10,9.483820918534366
dpm1,10,6.236550960555178
dpm1,10,8.629565757089042
dpm1,10,7.355235872413939
dpm1,10,9.639683054402315
dpm1,10,5.765138406324785
dpm1,10,3.410282485177291
dpm1,10,10.465400781611335
dpm1,10,9.679067881661101
dpm1,10,6.114610790191399
dpm1,10,11.96387726137001
dpm1,10,9.470624664055546
dpm1,10,9.015893572095637
dpm1,10,7.63234657846431
dpm1,10,9.44337709528106
dpm1,10,6.248959370642957
dpm1,10,11.11071055945639
dpm1,12,6.150631634777904
dpm1,12,6.438098645864118
dpm1,12,5.591268928014879
dpm1,12,4.837901369788606
dpm1,12,16.730159903117958
dpm1,12,10.44063658576136
dpm1,12,6.784684013877649
dpm1,12,9.87259357533421
dpm1,12,8.421757405331162
dpm1,12,8.433762707101085
dpm1,12,10.624657980025603
dpm1,12,9.365338273457471
dpm1,12,5.534240357980446
dpm1,12,5.609747417213886
dpm1,12,11.571129894553126
dpm1,12,9.430968839450353
dpm1,12,12.772396073767126
dpm1,12,10.085906778317003
dpm1,12,12.928403951645691
dpm1,12,4.6585553632286505
dpm1,12,11.632220110100883
dpm1,12,8.305488106225884
dpm1,12,8.732215945932904
dpm1,12,6.652891767014406
dpm1,12,9.096667340730036
dpm1,12,10.877303223959412
dpm1,12,8.849205497119286
dpm1,12,6.336810328208164
dpm1,12,10.33987225258284
dpm1,12,6.209976607965012
dpm1,12,7.547757349629183
dpm1,12,4.2198534204756175
dpm1,12,9.940416998759867
dpm1,12,9.916242446610285
dpm1,12,6.80206506864426
dpm1,12,9.237286713310253
dpm1,12,3.3966982317286143
dpm1,12,6.754846419052221
dpm1,12,2.198897503893643
dpm1,12,8.082781864764822
dpm1,12,7.493676771229182
